run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_8,dual-exclusive,FT,32,True,1,4050,97847.07,,3057.72,32,32,floating point,185880,dynamic=true,1
run_9,dual-exclusive,FT,2,False,1,53260,7442.47,,3721.23,2,2,floating point,175550,dynamic=false,1
run_9,dual-exclusive,FT,4,False,1,26810,14787.47,,3696.87,4,4,floating point,178499,dynamic=false,1
run_9,dual-exclusive,FT,8,False,1,13590,29168.52,,3646.06,8,8,floating point,180820,dynamic=false,1
run_9,dual-exclusive,FT,16,False,1,7320,54151.99,,3384.5,16,16,floating point,183163,dynamic=false,1
run_9,dual-exclusive,FT,32,False,1,4020,98708.95,,3084.65,32,32,floating point,186169,dynamic=false,1
run_9,dual-exclusive,FT,2,True,1,51770,7656.98,,3828.49,2,2,floating point,175549,dynamic=true,1
run_9,dual-exclusive,FT,4,True,1,26340,15048.04,,3762.01,4,4,floating point,178500,dynamic=true,1
run_9,dual-exclusive,FT,8,True,1,13400,29575.63,,3696.95,8,8,floating point,180819,dynamic=true,1
run_9,dual-exclusive,FT,16,True,1,7080,56009.65,,3500.6,16,16,floating point,183162,dynamic=true,1
run_9,dual-exclusive,FT,32,True,1,4020,98552.03,,3079.75,32,32,floating point,186168,dynamic=true,1
